Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementPresent,Firefox 57.0,Verifica esistenza delle intestazioni generali,2017-12-05 18:37:09,2017-12-05 18:37:09,"0,034s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:37:09,2017-12-05 18:37:09,"0,054s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:37:09,2017-12-05 18:37:09,"0,074s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:37:09,2017-12-05 18:37:09,"0,088s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:37:09,2017-12-05 18:37:09,"0,079s",PASSED
comment,Firefox 57.0,,2017-12-05 18:37:09,2017-12-05 18:37:09,"0,002s",PASSED
verifyElementPresent,Firefox 57.0,Verifica esistenza delle intestazioni generali,2017-12-05 18:37:09,2017-12-05 18:37:09,"0,059s",PASSED
verifyElementPresent,Firefox 57.0,Verifica esistenza delle intestazioni generali,2017-12-05 18:37:09,2017-12-05 18:37:09,"0,080s",PASSED
verifyElementPresent,Firefox 57.0,Verifica esistenza delle intestazioni generali,2017-12-05 18:37:09,2017-12-05 18:37:09,"0,059s",PASSED
verifyElementPresent,Firefox 57.0,Verifica esistenza delle intestazioni generali,2017-12-05 18:37:09,2017-12-05 18:37:09,"0,036s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:37:09,2017-12-05 18:37:09,"0,053s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:37:09,2017-12-05 18:37:09,"0,091s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:37:09,2017-12-05 18:37:10,"0,087s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:37:10,2017-12-05 18:37:10,"0,061s",PASSED
closeBrowser,Firefox 57.0,,2017-12-05 18:37:10,2017-12-05 18:37:10,"0,289s",PASSED
