Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:26,2017-10-30 09:21:26,"0,134s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:26,2017-10-30 09:21:26,"0,048s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:26,2017-10-30 09:21:26,"0,104s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:26,2017-10-30 09:21:26,"0,045s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:26,2017-10-30 09:21:26,"0,091s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:26,2017-10-30 09:21:27,"0,413s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:27,2017-10-30 09:21:27,"0,447s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:27,2017-10-30 09:21:28,"0,481s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:28,2017-10-30 09:21:28,"0,541s",PASSED
click,Chrome 61.0.3163.100,,2017-10-30 09:21:28,2017-10-30 09:21:28,"0,175s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:28,2017-10-30 09:21:28,"0,070s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:28,2017-10-30 09:21:29,"0,138s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:29,2017-10-30 09:21:29,"0,083s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:29,2017-10-30 09:21:29,"0,184s",PASSED
click,Chrome 61.0.3163.100,,2017-10-30 09:21:29,2017-10-30 09:21:29,"0,150s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:29,2017-10-30 09:21:29,"0,407s",PASSED
verifyElementText,Chrome 61.0.3163.100,,2017-10-30 09:21:29,2017-10-30 09:21:30,"0,462s",PASSED
click,Chrome 61.0.3163.100,,2017-10-30 09:21:30,2017-10-30 09:21:30,"0,167s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-30 09:21:30,2017-10-30 09:21:34,"4,103s",FAILED
,,,,,,
Test Cases/page2_HomePage/TC_09 Verifica presenza menu utente,Chrome 61.0.3163.100,Verifica la presenza del menu utente,2017-10-30 09:21:34,2017-10-30 09:21:47,"12,629s",PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-30 09:21:34,2017-10-30 09:21:44,"9,943s",PASSED
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 61.0.3163.100,,2017-10-30 09:21:44,2017-10-30 09:21:44,"0,007s",PASSED
verifyEqual,Chrome 61.0.3163.100,,2017-10-30 09:21:44,2017-10-30 09:21:44,"0,001s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-30 09:21:44,2017-10-30 09:21:44,"0,006s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 61.0.3163.100,,2017-10-30 09:21:44,2017-10-30 09:21:44,"0,008s",PASSED
Statement - If (viewPort < 1400),Chrome 61.0.3163.100,,2017-10-30 09:21:44,2017-10-30 09:21:46,"1,169s",PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-30 09:21:46,2017-10-30 09:21:47,"1,204s",PASSED
,,,,,,
Test Cases/page2_HomePage/TC_10  Verifica Funzione Logout,Chrome 61.0.3163.100,Verifica della funzione di Logout,2017-10-30 09:21:47,2017-10-30 09:21:59,"12,120s",PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-30 09:21:47,2017-10-30 09:21:56,"8,526s",PASSED
