Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-13 17:42:20,2017-10-13 17:42:20,"0,053s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-13 17:42:20,2017-10-13 17:42:20,"0,047s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-13 17:42:20,2017-10-13 17:42:21,"0,514s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-13 17:42:21,2017-10-13 17:42:21,"0,518s",PASSED
click,Chrome 61.0.3163.100,,2017-10-13 17:42:21,2017-10-13 17:42:22,"0,181s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-13 17:42:22,2017-10-13 17:42:22,"0,081s",PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2017-10-13 17:42:22,2017-10-13 17:42:22,"0,103s",PASSED
click,Chrome 61.0.3163.100,,2017-10-13 17:42:22,2017-10-13 17:42:22,"0,321s",PASSED
click,Chrome 61.0.3163.100,,2017-10-13 17:42:22,2017-10-13 17:42:22,"0,120s",PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-13 17:42:22,2017-10-13 17:42:24,"1,419s",PASSED
,,,,,,
Test Cases/page2_HomePage/TC_09 Verifica presenza menu utente,Chrome 61.0.3163.100,Verifica la presenza del menu utente,2017-10-13 17:42:24,2017-10-13 17:42:37,"13,140s",PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-13 17:42:24,2017-10-13 17:42:34,"10,130s",PASSED
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 61.0.3163.100,,2017-10-13 17:42:34,2017-10-13 17:42:34,"0,010s",PASSED
verifyEqual,Chrome 61.0.3163.100,,2017-10-13 17:42:34,2017-10-13 17:42:34,"0,002s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-13 17:42:34,2017-10-13 17:42:34,"0,001s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 61.0.3163.100,,2017-10-13 17:42:34,2017-10-13 17:42:34,"0,030s",PASSED
Statement - If (viewPort < 1400),Chrome 61.0.3163.100,,2017-10-13 17:42:34,2017-10-13 17:42:36,"1,498s",PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-13 17:42:36,2017-10-13 17:42:37,"1,156s",PASSED
,,,,,,
Test Cases/page2_HomePage/TC_10  Verifica Funzione Logout,Chrome 61.0.3163.100,Verifica della funzione di Logout,2017-10-13 17:42:37,2017-10-13 17:42:51,"13,945s",PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-13 17:42:37,2017-10-13 17:42:47,"9,651s",PASSED
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 61.0.3163.100,,2017-10-13 17:42:47,2017-10-13 17:42:47,"0,015s",PASSED
verifyEqual,Chrome 61.0.3163.100,,2017-10-13 17:42:47,2017-10-13 17:42:47,"0,001s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-13 17:42:47,2017-10-13 17:42:47,"0,001s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Chrome 61.0.3163.100,,2017-10-13 17:42:47,2017-10-13 17:42:47,"0,010s",PASSED
Statement - If (viewPort < 1400),Chrome 61.0.3163.100,,2017-10-13 17:42:47,2017-10-13 17:42:49,"1,925s",PASSED
click,Chrome 61.0.3163.100,,2017-10-13 17:42:49,2017-10-13 17:42:49,"0,338s",PASSED
verifyElementVisible,Chrome 61.0.3163.100,,2017-10-13 17:42:49,2017-10-13 17:42:49,"0,497s",PASSED
verifyElementVisible,Chrome 61.0.3163.100,,2017-10-13 17:42:49,2017-10-13 17:42:50,"0,073s",PASSED
verifyElementVisible,Chrome 61.0.3163.100,,2017-10-13 17:42:50,2017-10-13 17:42:50,"0,074s",PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-13 17:42:50,2017-10-13 17:42:51,"1,136s",PASSED
