Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
verifyElementText,Firefox 57.0,,2017-12-05 18:35:30,2017-12-05 18:35:30,"0,082s",PASSED
click,Firefox 57.0,,2017-12-05 18:35:30,2017-12-05 18:35:30,"0,249s",PASSED
Statement - sleep(1000),Firefox 57.0,,2017-12-05 18:35:30,2017-12-05 18:35:31,"1,002s",PASSED
click,Firefox 57.0,,2017-12-05 18:35:31,2017-12-05 18:35:31,"0,355s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:31,2017-12-05 18:35:31,"0,077s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:31,2017-12-05 18:35:31,"0,134s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:31,2017-12-05 18:35:32,"0,078s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:32,2017-12-05 18:35:32,"0,058s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:32,2017-12-05 18:35:32,"0,059s",PASSED
closeBrowser,Firefox 57.0,,2017-12-05 18:35:32,2017-12-05 18:35:32,"0,272s",PASSED
,,,,,,
Test Cases/02_ProductLines/02b_Page_ProductLines-Datasheet/TC_02b1 PLDatasheet-Verifica Intestazioni,Firefox 57.0,,2017-12-05 18:35:32,2017-12-05 18:35:52,"19,835s",PASSED
callTestCase,Firefox 57.0,,2017-12-05 18:35:32,2017-12-05 18:35:45,"12,778s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Firefox 57.0,,2017-12-05 18:35:45,2017-12-05 18:35:45,"0,045s",PASSED
Statement - If (viewPort < 1400),Firefox 57.0,,2017-12-05 18:35:45,2017-12-05 18:35:46,"1,069s",PASSED
focus,Firefox 57.0,,2017-12-05 18:35:46,2017-12-05 18:35:47,"0,927s",PASSED
click,Firefox 57.0,,2017-12-05 18:35:47,2017-12-05 18:35:47,"0,306s",PASSED
focus,Firefox 57.0,,2017-12-05 18:35:47,2017-12-05 18:35:48,"0,178s",PASSED
click,Firefox 57.0,,2017-12-05 18:35:48,2017-12-05 18:35:48,"0,256s",PASSED
click,Firefox 57.0,Apertura pagina PL > Datasheet,2017-12-05 18:35:48,2017-12-05 18:35:48,"0,099s",PASSED
comment,Firefox 57.0,,2017-12-05 18:35:48,2017-12-05 18:35:48,"0,010s",PASSED
verifyElementPresent,Firefox 57.0,Verifica esistenza delle intestazioni generali,2017-12-05 18:35:48,2017-12-05 18:35:49,"0,561s",PASSED
verifyElementPresent,Firefox 57.0,,2017-12-05 18:35:49,2017-12-05 18:35:49,"0,032s",PASSED
verifyElementPresent,Firefox 57.0,,2017-12-05 18:35:49,2017-12-05 18:35:49,"0,016s",PASSED
verifyElementPresent,Firefox 57.0,,2017-12-05 18:35:49,2017-12-05 18:35:49,"0,021s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:49,2017-12-05 18:35:49,"0,053s",PASSED
verifyElementText,Firefox 57.0,,2017-12-05 18:35:49,2017-12-05 18:35:49,"0,057s",PASSED
verifyTextPresent,Firefox 57.0,,2017-12-05 18:35:49,2017-12-05 18:35:49,"0,400s",PASSED
verifyTextPresent,Firefox 57.0,,2017-12-05 18:35:49,2017-12-05 18:35:50,"0,381s",PASSED
