Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Firefox 56.0,,2017-10-13 17:46:42,2017-10-13 17:46:42,"0,020s",PASSED
verifyEqual,Firefox 56.0,,2017-10-13 17:46:42,2017-10-13 17:46:42,"0,003s",PASSED
comment,Firefox 56.0,,2017-10-13 17:46:42,2017-10-13 17:46:42,"0,014s",PASSED
click,Firefox 56.0,,2017-10-13 17:46:42,2017-10-13 17:46:43,"0,403s",PASSED
comment,Firefox 56.0,,2017-10-13 17:46:43,2017-10-13 17:46:43,"0,002s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:43,2017-10-13 17:46:43,"0,245s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:43,2017-10-13 17:46:43,"0,168s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:43,2017-10-13 17:46:43,"0,159s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:43,2017-10-13 17:46:43,"0,161s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:43,2017-10-13 17:46:44,"0,419s",PASSED
click,Firefox 56.0,,2017-10-13 17:46:44,2017-10-13 17:46:44,"0,261s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:44,2017-10-13 17:46:45,"1,156s",PASSED
click,Firefox 56.0,,2017-10-13 17:46:45,2017-10-13 17:46:45,"0,201s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:45,2017-10-13 17:46:46,"0,102s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:46,2017-10-13 17:46:46,"0,096s",PASSED
click,Firefox 56.0,,2017-10-13 17:46:46,2017-10-13 17:46:46,"0,162s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:46,2017-10-13 17:46:46,"0,039s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:46,2017-10-13 17:46:46,"0,042s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:46,2017-10-13 17:46:46,"0,038s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:46,2017-10-13 17:46:46,"0,034s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:46,2017-10-13 17:46:46,"0,035s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:46,2017-10-13 17:46:46,"0,031s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:46,2017-10-13 17:46:47,"1,195s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:47,2017-10-13 17:46:48,"1,208s",PASSED
click,Firefox 56.0,,2017-10-13 17:46:48,2017-10-13 17:46:49,"0,254s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:49,2017-10-13 17:46:49,"0,114s",PASSED
verifyElementPresent,Firefox 56.0,,2017-10-13 17:46:49,2017-10-13 17:46:49,"0,129s",PASSED
click,Firefox 56.0,,2017-10-13 17:46:49,2017-10-13 17:46:49,"0,200s",PASSED
click,Firefox 56.0,,2017-10-13 17:46:49,2017-10-13 17:46:49,"0,236s",PASSED
callTestCase,Firefox 56.0,,2017-10-13 17:46:49,2017-10-13 17:46:50,"0,995s",PASSED
,,,,,,
Test Cases/page2_HomePage/TC_09 Verifica presenza menu utente,Firefox 56.0,Verifica la presenza del menu utente,2017-10-13 17:46:50,2017-10-13 17:47:09,"18,334s",PASSED
callTestCase,Firefox 56.0,,2017-10-13 17:46:51,2017-10-13 17:47:05,"13,954s",PASSED
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Firefox 56.0,,2017-10-13 17:47:05,2017-10-13 17:47:05,"0,062s",PASSED
verifyEqual,Firefox 56.0,,2017-10-13 17:47:05,2017-10-13 17:47:05,"0,002s",PASSED
comment,Firefox 56.0,,2017-10-13 17:47:05,2017-10-13 17:47:05,"0,002s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Firefox 56.0,,2017-10-13 17:47:05,2017-10-13 17:47:05,"0,058s",PASSED
Statement - If (viewPort < 1400),Firefox 56.0,,2017-10-13 17:47:05,2017-10-13 17:47:08,"2,919s",PASSED
callTestCase,Firefox 56.0,,2017-10-13 17:47:08,2017-10-13 17:47:09,"0,996s",PASSED
,,,,,,
Test Cases/page2_HomePage/TC_10  Verifica Funzione Logout,Firefox 56.0,Verifica della funzione di Logout,2017-10-13 17:47:09,2017-10-13 17:47:28,"19,252s",PASSED
callTestCase,Firefox 56.0,,2017-10-13 17:47:09,2017-10-13 17:47:23,"14,099s",PASSED
Statement - selfWindowTitle = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Firefox 56.0,,2017-10-13 17:47:23,2017-10-13 17:47:23,"0,019s",PASSED
verifyEqual,Firefox 56.0,,2017-10-13 17:47:23,2017-10-13 17:47:23,"0,002s",PASSED
comment,Firefox 56.0,,2017-10-13 17:47:23,2017-10-13 17:47:23,"0,002s",PASSED
Statement - viewPort = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getViewportWidth(),Firefox 56.0,,2017-10-13 17:47:23,2017-10-13 17:47:23,"0,032s",PASSED
Statement - If (viewPort < 1400),Firefox 56.0,,2017-10-13 17:47:23,2017-10-13 17:47:26,"2,635s",PASSED
click,Firefox 56.0,,2017-10-13 17:47:26,2017-10-13 17:47:26,"0,337s",PASSED
verifyElementVisible,Firefox 56.0,,2017-10-13 17:47:26,2017-10-13 17:47:27,"0,956s",PASSED
verifyElementVisible,Firefox 56.0,,2017-10-13 17:47:27,2017-10-13 17:47:27,"0,092s",PASSED
verifyElementVisible,Firefox 56.0,,2017-10-13 17:47:27,2017-10-13 17:47:27,"0,076s",PASSED
callTestCase,Firefox 56.0,,2017-10-13 17:47:27,2017-10-13 17:47:28,"0,764s",PASSED
